"","h96","psuid","h88","i1","d1","j3","W5","W5xHH","s1","s28","ssxsc","s25","sd","s26","s2","s7t","s8t","s7a","s8a","s7c","s8c","s38","s15","s18","s19","s22","s24","s24a","s29","s30","s31","s32","s33","s34","s35","s36","s37","sttxsc","s39","s21","s40","s41","TRAVDATE","TRAVDay","TRAVDD","TRAVMM","TRAVYYYY","j14","j37","jjxsc","j36","j36a","j23","j24","j26","j28","j28a","j29","j30","jttxsc","j32","j33","jotxsc","j54","j31","j31a","j31b","j55","j56","j59","j60","jdungross","j34","jd","j57g","j58g","jtotcost","j62"
"2619","2002",20312,171,"Person no.2","Day 6","Jrny 3",1.04771534,1.07468137,"Stage 1","No",1,230,230,"15 to under 25 miles","Car",1,"One",-9,"Adult journey",-9,"Adult journey",-9,"DNA","Driver","Street","Household vehicle 2","Household car-driver","Car/van driver",-9,"DNA (not public stage)",-9,"DNA",-9,"DNA","DNA (not public stage)",45,"45 mins under 1 hour",45,0,"Nil","Last stage (Days 1-6)","Main stage",13238208000,"Monday",15,"April",2002,"No","No",1,"Private: car driver","Car/van driver","One","Home","Visit friends","Visit friends at private home","Visit friends at private home",45,"45 mins under 1 hour",45,45,"45 mins under 1 hour",45,1200,"2000 - 2029","2000 - 2059","M-F Other times",1222.5,"2000 - 2029",1245,"2030 - 2059",230,"15 to under 25 miles",230,"South West","South West",-9,"DNA"
"2620","2002",20312,172,"Person no.3","Day 7","Jrny 2",1.06712657,1.11513943,"Stage 1","No",1,20,20,"2 to under 3 miles","Car",2,"Two",1,"One",1,"One",-9,"DNA","Rear passenger","DNA","Non-Household veh.","Non-Householdold car-pass.","Car/van passenger",-9,"DNA (not public stage)",-9,"DNA",-9,"DNA","DNA (not public stage)",5,"3 under 8 mins",5,-9,"DNA","Last stage (Day 7)","Main stage",13238294400,"Tuesday",16,"April",2002,"No","No",1,"Private: car passenger","Car/van passenger","One","Escort work","Home","Escort commuting","Other escort",5,"3 under 8 mins",5,5,"3 under 8 mins",5,1050,"1730 - 1744","1700 - 1759","M-F 1700 - 1759",1052.5,"1730 - 1744",1055,"1730 - 1744",20,"2 to under 3 miles",20,"South West","South West",-9,"DNA"
"2621","2002",20312,181,"Person no.2","Day 5","Jrny 2",0.86826318,1.06732089,"Stage 1","No",1,63,63,"5 to under 10 miles","Car",1,"One",-9,"Adult journey",-9,"Adult journey",-9,"DNA","Driver","On own/friends premises","Household vehicle 2","Household car-driver","Car/van driver",-9,"DNA (not public stage)",-9,"DNA",-9,"DNA","DNA (not public stage)",15,"15 under 30 mins",15,0,"Nil","Last stage (Days 1-6)","Main stage",13237084800,"Tuesday",2,"April",2002,"No","No",1,"Private: car driver","Car/van driver","One","Personal business medical","Home","Personal business medical","Other personal business",15,"15 under 30 mins",15,15,"15 under 30 mins",15,637,"1030 - 1059","1000 - 1059","M-F 1000 - 1459",644.5,"1030 - 1059",652,"1030 - 1059",63,"5 to under 10 miles",63,"Wales","South West",-9,"DNA"
"2622","2002",20312,181,"Person no.2","Day 7","Jrny 1",1.02391609,1.25865872,"Stage 1","No",1,63,63,"5 to under 10 miles","Car",1,"One",-9,"Adult journey",-9,"Adult journey",-9,"DNA","Driver","Public car park (All pre-1998)","Household vehicle 2","Household car-driver","Car/van driver",-9,"DNA (not public stage)",-9,"DNA",-9,"DNA","DNA (not public stage)",17,"15 under 30 mins",17,0,"Nil","Last stage (Day 7)","Main stage",13237257600,"Thursday",4,"April",2002,"No","No",1,"Private: car driver","Car/van driver","One","Home","Food shopping(from 98)","Food shopping(from 98)","Shopping",17,"15 under 30 mins",17,17,"15 under 30 mins",17,780,"1300 - 1329","1300 - 1359","M-F 1000 - 1459",788.5,"1300 - 1329",797,"1300 - 1329",63,"5 to under 10 miles",63,"South West","Wales",-9,"DNA"
"2623","2002",20312,181,"Person no.2","Day 7","Jrny 2",1.02391609,1.25865872,"Stage 1","No",1,63,63,"5 to under 10 miles","Car",1,"One",-9,"Adult journey",-9,"Adult journey",-9,"DNA","Driver","On own/friends premises","Household vehicle 2","Household car-driver","Car/van driver",-9,"DNA (not public stage)",-9,"DNA",-9,"DNA","DNA (not public stage)",15,"15 under 30 mins",15,0,"Nil","Last stage (Day 7)","Main stage",13237257600,"Thursday",4,"April",2002,"No","No",1,"Private: car driver","Car/van driver","One","Food shopping(from 98)","Home","Food shopping(from 98)","Shopping",15,"15 under 30 mins",15,15,"15 under 30 mins",15,845,"1400 - 1429","1400 - 1459","M-F 1000 - 1459",852.5,"1400 - 1429",860,"1400 - 1429",63,"5 to under 10 miles",63,"Wales","South West",-9,"DNA"
"2624","2002",20312,191,"Person no.2","Day 5","Jrny 1",0.90943114,1.16695421,"Stage 1","No",1,270,270,"25 to under 35 miles","Car",1,"One",-9,"Adult journey",-9,"Adult journey",-9,"DNA","Driver","Public car park (All pre-1998)","Household vehicle 1","Household car-driver","Car/van driver",-9,"DNA (not public stage)",-9,"DNA",-9,"DNA","DNA (not public stage)",50,"45 mins under 1 hour",50,0,"Nil","Last stage (Days 1-6)","Main stage",13237776000,"Wednesday",10,"April",2002,"No","No",1,"Private: car driver","Car/van driver","One","Home","Food shopping(from 98)","Food shopping(from 98)","Shopping",50,"45 mins under 1 hour",50,50,"45 mins under 1 hour",50,565,"0915 - 0929","0900 - 0959","M-F 0900 - 0959",590,"0930 - 0959",615,"1000 - 1029",270,"25 to under 35 miles",270,"South West","South West",-9,"DNA"
"2625","2002",20313,11,"Person no.1","Day 5","Jrny 9",1.03178194,1.05000636,"Stage 1","No",1,26,26,"2 to under 3 miles","Car",1,"One",-9,"Adult journey",-9,"Adult journey",-9,"DNA","Driver","Public car park (All pre-1998)","Household vehicle 1","Household car-driver","Car/van driver",-9,"DNA (not public stage)",-9,"DNA",-9,"DNA","DNA (not public stage)",13,"8 under 15 mins",13,0,"Nil","Last stage (Days 1-6)","Main stage",13235961600,"Wednesday",20,"March",2002,"No","No",1,"Private: car driver","Car/van driver","One","Entertain/ public activity","Entertain/ public activity","Entertain/ public activity","Entertain/ public activity",13,"8 under 15 mins",13,13,"8 under 15 mins",13,1114,"1830 - 1859","1800 - 1859","M-F 1800 - 1859",1120.5,"1830 - 1859",1127,"1830 - 1859",26,"2 to under 3 miles",26,"South West","South West",-9,"DNA"
"2626","2002",20313,11,"Person no.1","Day 5","Jrny 10",1.03178194,1.05000636,"Stage 1","No",1,64,64,"5 to under 10 miles","Car",1,"One",-9,"Adult journey",-9,"Adult journey",-9,"DNA","Driver","Street","Household vehicle 1","Household car-driver","Car/van driver",-9,"DNA (not public stage)",-9,"DNA",-9,"DNA","DNA (not public stage)",18,"15 under 30 mins",18,0,"Nil","Last stage (Days 1-6)","Main stage",13235961600,"Wednesday",20,"March",2002,"No","No",1,"Private: car driver","Car/van driver","One","Entertain/ public activity","Home","Entertain/ public activity","Entertain/ public activity",18,"15 under 30 mins",18,18,"15 under 30 mins",18,1275,"2100 - 2129","2100 - 2159","M-F Other times",1284,"2100 - 2129",1293,"2130 - 2159",64,"5 to under 10 miles",64,"South West","South West",-9,"DNA"
"2627","2002",20313,11,"Person no.2","Day 5","Jrny 2",1.14669998,1.16695421,"Stage 1","No",1,47,47,"3 to under 5 miles","Car",3,"Three",-9,"Adult journey",-9,"Adult journey",-9,"DNA","Rear passenger","DNA","Household vehicle 1","Household car-pass.","Car/van passenger",-9,"DNA (not public stage)",-9,"DNA",-9,"DNA","DNA (not public stage)",38,"30 under 45 mins",38,-9,"DNA","Last stage (Days 1-6)","Main stage",13235961600,"Wednesday",20,"March",2002,"No","No",1,"Private: car passenger","Car/van passenger","One","Entertain/ public activity","Non food shopping(inc. food shopping before 98)","Non food shopping(inc. food shopping before 98)","Shopping",38,"30 under 45 mins",38,38,"30 under 45 mins",38,705,"1130 - 1159","1100 - 1159","M-F 1000 - 1459",724,"1200 - 1229",743,"1200 - 1229",47,"3 to under 5 miles",47,"South West","South West",-9,"DNA"
"2628","2002",20313,91,"Person no.1","Day 5","Jrny 2",1.00165658,1.05000636,"Stage 1","No",1,60,60,"5 to under 10 miles","Car",2,"Two",-9,"Adult journey",-9,"Adult journey",-9,"DNA","Front passenger","DNA","Non-Household veh.","Non-Householdold car-pass.","Car/van passenger",-9,"DNA (not public stage)",-9,"DNA",-9,"DNA","DNA (not public stage)",15,"15 under 30 mins",15,-9,"DNA","Last stage (Days 1-6)","Main stage",13236048000,"Thursday",21,"March",2002,"No","No",1,"Private: car passenger","Car/van passenger","One","Visit friends","Home","Visit friends at private home","Visit friends at private home",15,"15 under 30 mins",15,15,"15 under 30 mins",15,1230,"2030 - 2059","2000 - 2059","M-F Other times",1237.5,"2030 - 2059",1245,"2030 - 2059",60,"5 to under 10 miles",60,"South West","South West",-9,"DNA"
"2629","2002",20313,111,"Person no.1","Day 1","Jrny 2",1.53622669,1,"Stage 1","No",1,30,30,"3 to under 5 miles","Car",2,"Two",-9,"Adult journey",-9,"Adult journey",-9,"DNA","Driver","Street","Household vehicle 1","Household car-driver","Car/van driver",-9,"DNA (not public stage)",-9,"DNA",-9,"DNA","DNA (not public stage)",15,"15 under 30 mins",15,0,"Nil","Last stage (Days 1-6)","Main stage",13236220800,"Saturday",23,"March",2002,"No","No",1,"Private: car driver","Car/van driver","One","Non food shopping(inc. food shopping before 98)","Home","Non food shopping(inc. food shopping before 98)","Shopping",15,"15 under 30 mins",15,15,"15 under 30 mins",15,975,"1600 - 1629","1600 - 1659","Sat",982.5,"1600 - 1629",990,"1630 - 1644",30,"3 to under 5 miles",30,"South West","South West",-9,"DNA"
"2630","2002",20313,111,"Person no.1","Day 1","Jrny 4",1.53622669,1,"Stage 1","No",1,30,30,"3 to under 5 miles","Car",3,"Three",-9,"Adult journey",-9,"Adult journey",-9,"DNA","Driver","Street","Household vehicle 1","Household car-driver","Car/van driver",-9,"DNA (not public stage)",-9,"DNA",-9,"DNA","DNA (not public stage)",10,"8 under 15 mins",10,0,"Nil","Last stage (Days 1-6)","Main stage",13236220800,"Saturday",23,"March",2002,"No","No",1,"Private: car driver","Car/van driver","One","Other escort","Home","Escort home (not own) & other escort","Other escort",10,"8 under 15 mins",10,10,"8 under 15 mins",10,1080,"1800 - 1814","1800 - 1859","Sat",1085,"1800 - 1814",1090,"1800 - 1814",30,"3 to under 5 miles",30,"South West","South West",-9,"DNA"
"2631","2002",20313,111,"Person no.1","Day 3","Jrny 4",1.55327038,1.01109451,"Stage 1","No",1,60,60,"5 to under 10 miles","Motorcycle, scooter, moped",1,"One",-9,"Adult journey",-9,"Adult journey",-9,"DNA","Driver","On own/friends premises","Household vehicle 3","Household motorcycle -driver","Motorcycle",-9,"DNA (not public stage)",-9,"DNA",-9,"DNA","DNA (not public stage)",15,"15 under 30 mins",15,0,"Nil","Last stage (Days 1-6)","Main stage",13236393600,"Monday",25,"March",2002,"No","No",1,"Motorcycle/ scooter/moped: driver","Motorcycle","One","Work","Home","Commuting","Commuting",15,"15 under 30 mins",15,15,"15 under 30 mins",15,1335,"2200 - 2229","2200 - 2259","M-F Other times",1342.5,"2200 - 2229",1350,"2230 - 2259",60,"5 to under 10 miles",60,"South West","South West",-9,"DNA"
"2632","2002",20313,161,"Person no.3","Day 3","Jrny 1",1.51871442,1.01237366,"Stage 1","No",1,30,30,"3 to under 5 miles","Car",5,"Five",3,"Three",2,"Two",-9,"DNA","Rear passenger","DNA","Household vehicle 1","Household car-pass.","Car/van passenger",-9,"DNA (not public stage)",-9,"DNA",-9,"DNA","DNA (not public stage)",5,"3 under 8 mins",5,-9,"DNA","Last stage (Days 1-6)","Main stage",13236912000,"Sunday",31,"March",2002,"No","No",1,"Private: car passenger","Car/van passenger","One","Home","Eat/ drink with friends (inc. pers. bus. eat/drink pre-1995)","Eat/drink with friends","Visit friends elsewhere",5,"3 under 8 mins",5,5,"3 under 8 mins",5,870,"1430 - 1459","1400 - 1459","Sun",872.5,"1430 - 1459",875,"1430 - 1459",30,"3 to under 5 miles",30,"South West","South West",-9,"DNA"
"2633","2002",20313,171,"Person no.1","Day 2","Jrny 9",1.20020789,1,"Stage 1","No",1,23,23,"2 to under 3 miles","Car",2,"Two",-9,"Adult journey",-9,"Adult journey",-9,"DNA","Driver","Public car park (All pre-1998)","Household vehicle 2","Household car-driver","Car/van driver",-9,"DNA (not public stage)",-9,"DNA",-9,"DNA","DNA (not public stage)",8,"8 under 15 mins",8,0,"Nil","Last stage (Days 1-6)","Main stage",13236220800,"Saturday",23,"March",2002,"No","No",1,"Private: car driver","Car/van driver","One","Entertain/ public activity","Holiday: base","Holiday: base","Holiday: base",8,"8 under 15 mins",8,8,"8 under 15 mins",8,1395,"2300 - 2329","2300 - 2359","Sat",1399,"2300 - 2329",1403,"2300 - 2329",23,"2 to under 3 miles",23,"East Midlands","East Midlands",-9,"DNA"
"2634","2002",20313,171,"Person no.1","Day 7","Jrny 1",1.20020789,1,"Stage 2","No",1,15,15,"1 to under 2 miles","Walk, 1 mile or more",2,"Two",-9,"Adult journey",-9,"Adult journey",-9,"DNA","DNA","DNA","DNA","Walk, 1 mile or more","Walk",-9,"DNA (not public stage)",-9,"DNA",-9,"DNA","DNA (not public stage)",43,"30 under 45 mins",43,-9,"DNA","Last stage (Day 7)","Other stage",13236652800,"Thursday",28,"March",2002,"No","No",1,"Private: car driver","Car/van driver","Two","Home","Day trip/ just walk","Day trip","Day trip",54,"45 mins under 1 hour",54,54,"45 mins under 1 hour",54,611,"1000 - 1029","1000 - 1059","M-F 1000 - 1459",638,"1030 - 1059",665,"1100 - 1129",35,"3 to under 5 miles",35,"South West","South West",-9,"DNA"
"2635","2002",20313,171,"Person no.1","Day 7","Jrny 2",1.51065213,1.25865872,"Stage 2","No",1,54,54,"5 to under 10 miles","Car",2,"Two",-9,"Adult journey",-9,"Adult journey",-9,"DNA","Driver","Public car park (All pre-1998)","Household vehicle 1","Household car-driver","Car/van driver",-9,"DNA (not public stage)",-9,"DNA",-9,"DNA","DNA (not public stage)",19,"15 under 30 mins",19,0,"Nil","Last stage (Day 7)","Main stage",13236652800,"Thursday",28,"March",2002,"No","No",1,"Private: car driver","Car/van driver","Two","Day trip/ just walk","Non food shopping(inc. food shopping before 98)","Non food shopping(inc. food shopping before 98)","Shopping",54,"45 mins under 1 hour",54,54,"45 mins under 1 hour",54,665,"1100 - 1129","1100 - 1159","M-F 1000 - 1459",692,"1130 - 1159",719,"1130 - 1159",66,"5 to under 10 miles",66,"South West","South West",-9,"DNA"
"2636","2002",20313,171,"Person no.2","Day 2","Jrny 5",1.20020789,1,"Stage 1","No",1,15,15,"1 to under 2 miles","Walk, 1 mile or more",2,"Two",-9,"Adult journey",-9,"Adult journey",-9,"DNA","DNA","DNA","DNA","Walk, 1 mile or more","Walk",-9,"DNA (not public stage)",-9,"DNA",-9,"DNA","DNA (not public stage)",20,"15 under 30 mins",20,-9,"DNA","Last stage (Days 1-6)","Main stage",13236220800,"Saturday",23,"March",2002,"No","No",1,"Walk, 1 mile or more","Walk","One","Holiday: base","Day trip/ just walk","Just walk","Other including just walk",20,"15 under 30 mins",20,20,"15 under 30 mins",20,1000,"1630 - 1644","1600 - 1659","Sat",1010,"1645 - 1659",1020,"1700 - 1714",15,"1 to under 2 miles",15,"East Midlands","East Midlands",-9,"DNA"
"2637","2002",20313,171,"Person no.2","Day 6","Jrny 2",1.20020789,1,"Stage 1","No",1,14,14,"1 to under 2 miles","Walk, 1 mile or more",2,"Two",-9,"Adult journey",-9,"Adult journey",-9,"DNA","DNA","DNA","DNA","Walk, 1 mile or more","Walk",-9,"DNA (not public stage)",-9,"DNA",-9,"DNA","DNA (not public stage)",34,"30 under 45 mins",34,-9,"DNA","Other stage (Days 1-6)","Other stage",13236566400,"Wednesday",27,"March",2002,"No","No",1,"Private: car passenger","Car/van passenger","Two","Day trip/ just walk","Home","Day trip","Day trip",43,"30 under 45 mins",43,45,"45 mins under 1 hour",45,576,"0930 - 0959","0900 - 0959","M-F 0900 - 0959",598.5,"0930 - 0959",621,"1000 - 1029",45,"3 to under 5 miles",45,"South West","South West",-9,"DNA"
"2638","2002",20313,171,"Person no.2","Day 7","Jrny 2",1.51065213,1.25865872,"Stage 1","No",1,12,12,"1 to under 2 miles","Walk, 1 mile or more",2,"Two",-9,"Adult journey",-9,"Adult journey",-9,"DNA","DNA","DNA","DNA","Walk, 1 mile or more","Walk",-9,"DNA (not public stage)",-9,"DNA",-9,"DNA","DNA (not public stage)",35,"30 under 45 mins",35,-9,"DNA","Other stage (Day 7)","Other stage",13236652800,"Thursday",28,"March",2002,"No","No",1,"Private: car passenger","Car/van passenger","Two","Day trip/ just walk","Non food shopping(inc. food shopping before 98)","Non food shopping(inc. food shopping before 98)","Shopping",54,"45 mins under 1 hour",54,54,"45 mins under 1 hour",54,665,"1100 - 1129","1100 - 1159","M-F 1000 - 1459",692,"1130 - 1159",719,"1130 - 1159",66,"5 to under 10 miles",66,"South West","South West",-9,"DNA"
"2639","2002",20313,181,"Person no.1","Day 5","Jrny 1",1.41505311,1.02754571,"Stage 1","No",1,70,70,"5 to under 10 miles","Car",1,"One",-9,"Adult journey",-9,"Adult journey",-9,"DNA","Driver","Firm/work car park","Household vehicle 1","Household car-driver","Car/van driver",-9,"DNA (not public stage)",-9,"DNA",-9,"DNA","DNA (not public stage)",30,"30 under 45 mins",30,0,"Nil","Last stage (Days 1-6)","Main stage",13237257600,"Thursday",4,"April",2002,"No","No",1,"Private: car driver","Car/van driver","One","Home","Work","Commuting","Commuting",30,"30 under 45 mins",30,30,"30 under 45 mins",30,455,"0730 - 0744","0700 - 0759","M-F 0700 - 0759",470,"0745 - 0759",485,"0800 - 0814",70,"5 to under 10 miles",70,"South West","South West",-9,"DNA"
"2640","2002",20313,181,"Person no.2","Day 5","Jrny 1",1.37711939,1,"Stage 1","No",1,5,5,"Under 1 mile","Car",1,"One",-9,"Adult journey",-9,"Adult journey",-9,"DNA","Driver","Street","Household vehicle 2","Household car-driver","Car/van driver",-9,"DNA (not public stage)",-9,"DNA",-9,"DNA","DNA (not public stage)",3,"3 under 8 mins",3,0,"Nil","Last stage (Days 1-6)","Main stage",13237257600,"Thursday",4,"April",2002,"No","No",1,"Private: car driver","Car/van driver","One","Home","In course of work","Business","Business",3,"3 under 8 mins",3,3,"3 under 8 mins",3,550,"0900 - 0914","0900 - 0959","M-F 0900 - 0959",551.5,"0900 - 0914",553,"0900 - 0914",5,"Under 1 mile",5,"South West","South West",-9,"DNA"
"2641","2002",20313,181,"Person no.2","Day 6","Jrny 2",1.37711939,1,"Stage 1","No",1,7,7,"Under 1 mile","Car",1,"One",-9,"Adult journey",-9,"Adult journey",-9,"DNA","Driver","Street","Household vehicle 2","Household car-driver","Car/van driver",-9,"DNA (not public stage)",-9,"DNA",-9,"DNA","DNA (not public stage)",6,"3 under 8 mins",6,0,"Nil","Last stage (Days 1-6)","Main stage",13237344000,"Friday",5,"April",2002,"No","No",1,"Private: car driver","Car/van driver","One","In course of work","In course of work","Business","Business",6,"3 under 8 mins",6,6,"3 under 8 mins",6,614,"1000 - 1029","1000 - 1059","M-F 1000 - 1459",617,"1000 - 1029",620,"1000 - 1029",7,"Under 1 mile",7,"South West","South West",-9,"DNA"
"2642","2002",20313,191,"Person no.2","Day 4","Jrny 1",1.27051987,1.03256318,"Stage 1","No",1,40,40,"3 to under 5 miles","Car",1,"One",-9,"Adult journey",-9,"Adult journey",-9,"DNA","Driver","NA","Household vehicle 2","Household car-driver","Car/van driver",-9,"DNA (not public stage)",-9,"DNA",-9,"DNA","DNA (not public stage)",13,"8 under 15 mins",13,0,"Nil","Last stage (Days 1-6)","Main stage",13237344000,"Friday",5,"April",2002,"No","No",1,"Private: car driver","Car/van driver","One","Home","Work","Commuting","Commuting",13,"8 under 15 mins",13,13,"8 under 15 mins",13,555,"0915 - 0929","0900 - 0959","M-F 0900 - 0959",561.5,"0915 - 0929",568,"0915 - 0929",40,"3 to under 5 miles",40,"South West","South West",-9,"DNA"
"2643","2002",20313,191,"Person no.3","Day 5","Jrny 5",1.29198288,1.05000636,"Stage 1","No",1,45,45,"3 to under 5 miles","Car",4,"Four",2,"Two",2,"Two",-9,"DNA","Rear passenger","DNA","Household vehicle 2","Household car-pass.","Car/van passenger",-9,"DNA (not public stage)",-9,"DNA",-9,"DNA","DNA (not public stage)",17,"15 under 30 mins",17,-9,"DNA","Last stage (Days 1-6)","Main stage",13237430400,"Saturday",6,"April",2002,"No","No",1,"Private: car passenger","Car/van passenger","One","Home","Visit friends","Visit friends at private home","Visit friends at private home",17,"15 under 30 mins",17,17,"15 under 30 mins",17,1143,"1900 - 1929","1900 - 1959","Sat",1151.5,"1900 - 1929",1160,"1900 - 1929",45,"3 to under 5 miles",45,"South West","South West",-9,"DNA"
